,genes,x_coord,y_coord,x_coord_plot,y_coord_plot,cluster_id
3639,CTNNB1,9.654011,8.332739,10.471646,3.3857763,1059
3640,CTNNBIP1,5.5162663,8.4767065,5.2488556,10.499514,14
3641,CTNNBL1,5.713317,7.7017145,8.653858,1.3775476,1060
3642,CTNND1,3.240918,-2.3980715,3.6524043,-0.768817,1058
3643,CTNND2,2.4694026,16.681753,1.5864967,16.310448,384
3644,CTNS,-5.1319656,7.492976,-4.852772,8.449215,244
3645,CTPS1,2.4272668,4.3446317,1.9035816,10.314962,512
3646,CTPS2,15.644809,5.1891646,15.785035,5.03447,412
3647,CTR9,6.051111,11.3650875,7.2507153,9.874397,919
3648,CTRB1,4.111338,8.945228,1.9842769,8.339302,1061
3649,CTRB2,3.9287848,9.023532,2.3449504,8.410473,770
3650,CTRC,-6.4253893,4.8778706,-7.6914716,3.9180036,44
3651,CTRL,13.86749,0.33726546,12.745576,0.6222399,97
3652,CTSA,12.563935,-0.7062872,14.708123,-0.036393132,71
3653,CTSB,4.9173656,12.212353,7.1793933,10.374553,142
3654,CTSC,13.2234535,12.190324,13.679472,13.67821,93
3655,CTSD,-5.080101,7.4425883,-4.8947144,8.411578,244
3656,CTSE,1.789517,8.64996,0.7418696,11.115704,655
3657,CTSF,1.2677845,-1.1881533,1.6765189,-4.7364416,324
3658,CTSG,8.661968,-0.7302215,8.404165,0.01626232,517
3659,CTSH,-6.5677986,6.501003,-7.2837825,8.446237,260
3660,CTSK,0.65518916,-5.189503,4.720582,0.35533622,631
3661,CTSL,11.372682,-4.135362,10.957745,-3.183365,94
3662,CTSO,15.615542,5.240916,15.853017,4.9544907,412
3663,CTSS,8.702231,9.569255,6.4746375,11.003434,430
3664,CTSV,12.911274,5.973785,11.823489,6.315909,523
3665,CTSW,5.027311,0.81772035,2.1112611,0.9106684,470
3666,CTSZ,5.6234784,-1.4646189,-0.2444096,-0.43934268,476
3667,CTTN,4.599011,-0.45213544,7.3671474,-2.1929004,874
3668,CTTNBP2,-4.8788342,9.528182,-3.1892223,7.8967943,111
3669,CTTNBP2NL,8.468879,8.541316,10.174124,8.008981,250
3670,CTU1,8.680696,10.11667,2.2498183,12.4975,1062
3671,CTU2,8.68359,10.116157,2.2493172,12.497921,1062
3672,CTXN1,5.262895,12.367496,11.132507,9.093493,618
3673,CTXN2,12.504534,8.956346,12.466887,9.6561365,497
3674,CTXN3,13.180187,12.242646,13.601871,13.68695,93
3675,CTXND1,9.845618,-3.4148405,3.939351,-4.699268,595
3676,CUBN,0.8037081,3.955361,8.216036,11.904177,15
3677,CUEDC1,-1.0487701,-3.3676853,-4.6296134,-2.6264458,289
3678,CUEDC2,5.4008446,4.4853654,-0.91436195,3.853833,784
3679,CUL1,11.270725,3.2055001,12.678014,4.377199,684
3680,CUL2,2.9296093,1.7666043,2.1869447,-0.54412633,27
3681,CUL3,6.216708,3.763975,5.827004,1.9215667,1063
3682,CUL4A,-3.8069458,12.976046,-3.0328672,11.761575,88
3683,CUL4B,5.833834,5.1420712,4.0791388,-0.6253192,527
3684,CUL5,10.551816,11.962029,9.878964,11.537189,273
3685,CUL7,-1.6720759,-2.3234463,-3.5739317,-1.5721934,608
3686,CUL9,2.5394354,0.11062711,-1.7036486,7.271463,152
3687,CUTA,1.0451146,-2.848237,6.6095767,-1.9283748,817
3688,CUTC,13.2417345,0.15144755,13.384359,0.29398954,19
3689,CUX1,6.5419445,14.0727005,5.2339935,13.710817,65
3690,CUX2,1.3563921,-4.863089,2.4168758,-4.7424235,593
3691,CUZD1,9.342022,-2.0188413,7.6543236,0.2564466,110
3692,CWC15,-0.23298885,1.9648676,6.778399,1.8539989,504
3693,CWC22,8.459246,5.4685097,6.9350586,6.155621,976
3694,CWC25,6.2517743,5.0904613,8.586096,5.638751,947
3695,CWC27,11.293735,-4.2555966,10.720229,-3.3623037,94
3696,CWF19L1,9.967672,8.833596,6.407248,-0.88116676,1064
3697,CWF19L2,7.667127,10.519647,5.2012925,-0.88311374,736
3698,CWH43,-1.0619687,-5.407002,0.4965307,-4.7763085,67
3699,CX3CL1,1.8025657,8.6406765,0.7360384,11.1173115,655
3700,CX3CR1,8.399422,3.8898268,5.015891,7.1069713,1065
3701,CXADR,6.908011,1.4690962,10.451833,-0.117280714,55
3702,CXCL1,-0.30060157,-0.6890585,-0.24743702,-3.5080848,353
3703,CXCL10,6.688148,16.854918,6.5985126,16.451952,139
3704,CXCL11,13.324169,-1.6173735,14.778133,-0.9749685,455
3705,CXCL12,6.876982,-5.4512305,7.1032324,1.0800217,1066
3706,CXCL13,7.769417,10.90712,8.741175,10.917193,114
3707,CXCL14,2.455251,-3.1743708,0.73725516,-4.0023355,471
3708,CXCL16,9.543862,11.385774,11.364324,11.587389,319
3709,CXCL17,3.8336005,-4.824939,4.7699146,-4.6428423,1014
3710,CXCL2,5.5024695,-1.6376909,4.515107,-1.5849907,423
3711,CXCL3,8.399995,12.972506,9.948853,9.543895,456
3712,CXCL5,-5.8359847,7.889382,-5.4845443,7.440319,220
3713,CXCL6,-3.059253,5.04465,-2.240709,6.4040685,459
3714,CXCL8,1.0656718,3.7734516,-3.0718236,5.7489705,688
3715,CXCL9,13.774798,-0.19707672,13.565802,-0.117703,640
3716,CXCR1,16.446383,2.9255002,15.318594,2.604436,210
3717,CXCR2,-5.16051,7.459802,-4.8260107,8.487072,244
3718,CXCR3,-1.4242525,9.910764,-3.069112,8.81178,173
3719,CXCR4,-1.2067101,0.40009835,0.6419078,-3.0630364,392
3720,CXCR5,8.386386,13.983064,7.1453347,13.223096,310
3721,CXCR6,-6.036568,7.7397003,-5.400122,7.3406134,220
3722,CXXC1,1.4411888,8.851846,0.5329815,0.55534244,1067
3723,CXXC4,-5.263756,11.846431,-4.8347945,11.555966,102
3724,CXXC5,-6.551028,2.1248634,-5.562845,3.1984727,302
3725,CXorf38,15.560429,1.0328908,16.051294,0.99624336,424
3726,CXorf58,12.354545,10.877701,14.460138,11.838738,699
3727,CXorf65,9.419568,14.433736,9.420404,14.027198,179
3728,CXorf66,13.377902,-1.5227858,14.837308,-0.941875,455
3729,CYB561,5.111198,-6.124338,4.887509,-5.698574,503
3730,CYB561A3,0.97215056,0.23959751,6.544956,5.56045,676
3731,CYB561D1,1.5715309,0.965612,-1.369346,0.15129068,842
3732,CYB561D2,7.4901214,11.057464,9.198714,12.4335575,950
3733,CYB5A,12.695315,9.276277,12.557017,9.30653,109
3734,CYB5B,4.8549323,4.3238635,2.2547355,9.842314,104
3735,CYB5D1,7.66249,16.370272,7.8808827,15.890652,82
3736,CYB5D2,-5.1104,3.110139,-4.491736,4.239363,234
3737,CYB5R1,5.2504687,10.127407,9.824967,8.383221,1068
3738,CYB5R2,2.5794435,0.4714385,7.5224524,-2.658477,490
3739,CYB5R3,-5.1004286,3.1534996,-4.4923415,4.240656,234
3740,CYB5R4,5.2292347,3.9060504,4.4669585,1.6473536,442
3741,CYB5RL,-2.9798453,-1.1249706,1.1118143,-1.9122679,282
3742,CYBA,4.950137,5.036567,3.6167433,-1.3713242,907
3743,CYBB,7.3759217,0.50270796,9.391414,0.6718019,698
3744,CYBC1,-2.5865474,1.342011,3.4194114,-2.850627,703
3745,CYBRD1,3.6674104,7.9379826,4.647839,8.585748,184
3746,CYC1,0.21636188,2.3235373,0.21823528,2.0837486,794
3747,CYCS,0.21485631,2.3216136,0.22062342,2.0825279,794
3748,CYFIP1,6.436766,5.819242,6.646105,1.6713712,89
3749,CYFIP2,6.704102,-5.142401,9.025859,-2.8718348,366
3750,CYGB,2.695442,14.615402,3.0624177,16.178768,90
3751,CYLC1,7.7634706,-3.611793,8.588617,-5.1581182,166
3752,CYLC2,10.845061,10.368012,10.3950615,10.397793,313
3753,CYLD,4.779994,-2.009378,3.1469424,8.616214,1069
3754,CYP11A1,10.186281,6.039664,9.45311,6.4734344,21
3755,CYP11B1,-0.12731165,11.043417,-3.3380969,14.530228,395
3756,CYP11B2,-1.5572147,11.997075,-1.16914,8.574225,1070
3757,CYP17A1,-2.760708,10.26831,-0.8775655,7.671821,830
3758,CYP19A1,-6.975272,3.1167612,-6.298125,2.3933103,290
3759,CYP1A1,-0.7200761,2.2964516,5.3305264,-1.0952479,491
3760,CYP1A2,-6.560024,2.0626001,-5.630335,3.1834557,302
3761,CYP1B1,14.169523,8.710685,13.531993,8.740584,493
3762,CYP20A1,4.4858603,11.884033,7.728794,12.333917,831
3763,CYP21A2,0.23839988,11.977452,-0.06666126,11.597134,334
3764,CYP24A1,6.977171,16.422241,7.563221,16.051224,26
3765,CYP26A1,-1.5382518,9.192988,0.42366937,15.614166,665
3766,CYP26B1,9.629774,4.236711,-0.6872671,6.5917606,1071
3767,CYP26C1,-0.23724598,8.069172,-1.7968645,1.7417877,871
3768,CYP27A1,-4.172257,8.577773,-7.2164245,7.552062,283
3769,CYP27B1,-1.2021606,6.9781017,2.2590258,5.505459,298
3770,CYP27C1,1.1305327,-3.3256476,2.7764711,-2.295863,49
3771,CYP2A13,-1.2216915,1.0996948,-2.1209095,0.21614906,546
3772,CYP2A6,1.0999658,9.517357,3.6280675,11.9599,154
3773,CYP2A7,10.3475895,15.181824,11.453848,15.043689,411
3774,CYP2B6,14.6301,8.784386,14.052804,8.353016,31
3775,CYP2C18,5.233245,-4.574984,3.8040416,-4.4334474,494
3776,CYP2C19,-3.4354453,3.7219126,-1.3432322,-1.5712552,1072
3777,CYP2C8,15.492373,1.4561743,16.36971,1.623603,59
3778,CYP2C9,11.515704,2.6047697,10.986391,5.3048835,149
3779,CYP2D6,6.260034,13.900308,5.318594,14.023462,733
3780,CYP2E1,-6.581864,6.4627953,-7.287403,8.44551,260
3781,CYP2F1,15.640038,3.2076793,14.9962015,2.6419506,252
3782,CYP2J2,13.487607,5.87405,12.313916,6.55187,253
3783,CYP2R1,10.771637,13.383129,10.301733,12.8851,448
3784,CYP2S1,3.2393882,7.1412845,4.9424906,0.7332938,1073
3785,CYP2U1,-2.1824088,-0.12240269,-1.406234,2.819187,7
3786,CYP2W1,-5.1549034,-2.4486995,-2.2266815,-1.011531,449
3787,CYP39A1,13.2116785,0.1649108,13.398431,0.31296164,19
3788,CYP3A4,15.599627,8.983072,15.563271,7.2573323,271
3789,CYP3A43,13.998978,3.1731985,13.310949,3.1644433,303
3790,CYP3A5,15.934034,3.0508237,14.936924,2.7704844,252
3791,CYP3A7,-5.3772016,0.24669331,-5.098512,-0.693657,218
3792,CYP46A1,0.1983901,0.62452275,-3.7871706,5.647926,352
3793,CYP4A11,11.688277,7.3730545,10.122444,6.3039837,440
3794,CYP4A22,-0.1985575,10.972241,-3.3726032,14.508615,395
3795,CYP4B1,-2.7031796,4.283386,-3.6518896,6.385949,248
3796,CYP4F11,7.201745,3.48409,5.091524,-2.0269885,1074
3797,CYP4F12,13.782412,3.0399384,13.036274,3.305101,303
3798,CYP4F2,0.7296353,-1.8750796,-2.6179094,1.177694,664
3799,CYP4F22,7.808617,5.2959867,6.7026663,7.5491085,1075
3800,CYP4F3,8.733794,-4.1958094,6.5806966,-6.1768985,1076
3801,CYP4F8,2.3073633,-2.4542725,3.7790718,0.5585228,1077
3802,CYP4V2,-4.7690115,-0.6185485,-5.535481,-1.2904714,178
3803,CYP4X1,-0.30572957,-0.68305504,-0.24995102,-3.5471752,353
3804,CYP4Z1,7.662041,-5.32299,6.8399715,-4.774135,311
3805,CYP51A1,11.336996,-2.9409864,11.897723,-2.6963542,255
3806,CYP7A1,3.4521139,1.487753,7.4335246,4.8059235,848
3807,CYP7B1,11.502792,2.608795,10.986523,5.304903,149
3808,CYP8B1,-4.063191,0.009108297,-0.66258854,-1.317678,542
3809,CYREN,14.103946,8.730922,13.498004,8.766761,493
3810,CYRIA,14.063932,11.877954,11.2397175,9.322274,1078
3811,CYRIB,2.0049388,3.0079017,1.1702949,3.1779947,399
3812,CYS1,0.7423967,-1.8531096,-2.6035419,1.1592246,664
3813,CYSLTR1,12.4648075,-0.7350092,14.801788,0.04452916,71
3814,CYSLTR2,15.457001,1.428907,16.198172,1.709037,59
3815,CYSRT1,3.4534965,7.1669946,2.3752995,7.2463546,1079
3816,CYSTM1,6.9572525,11.446464,6.92546,11.566648,410
3817,CYTH1,14.0714,3.2254744,12.993671,3.1342037,303
3818,CYTH2,1.6842037,-3.6902502,3.574842,-6.9035544,444
3819,CYTH3,9.3906765,7.8945637,8.177654,4.949495,738
3820,CYTH4,5.2272367,12.774205,4.1506076,13.529243,574
3821,CYTIP,15.829066,2.983869,15.007583,2.8465137,252
3822,CYTL1,7.0066214,11.235261,6.82966,11.46886,410
3823,CYYR1,5.018716,-1.0845213,8.594706,-1.6980405,281
3824,CZIB,11.433943,3.7005107,11.662447,1.1093593,1039
3825,D2HGDH,-5.097154,7.4826064,-4.737641,8.594836,244
3826,DAAM1,11.67613,5.4666677,11.404498,7.9109635,225
3827,DAAM2,12.130171,13.84179,12.081155,10.902218,530
3828,DAB1,12.388036,11.422059,14.948966,11.91189,39
3829,DAB2,14.993483,8.86019,14.4935875,7.968769,31
3830,DAB2IP,2.0404341,7.839979,3.1375904,5.2910833,1080
3831,DACH1,-2.8466604,6.664373,7.1355495,4.317534,1081
3832,DACH2,11.380223,-4.0946264,10.955999,-3.2069104,94
3833,DACT1,14.852883,8.974324,14.504489,8.64542,31
3834,DACT2,-5.8281107,7.963586,-5.4307113,7.721632,220
3835,DACT3,-0.23791854,8.069701,-1.8115294,1.7394696,871
3836,DAD1,8.372262,1.2260543,5.229147,4.7587376,846
3837,DAG1,-2.151413,-0.08961822,-1.4049909,2.8197703,7
3838,DAGLA,1.7567655,-2.1495605,3.986219,-1.526173,743
3839,DAGLB,7.7687,-3.5850482,8.596547,-5.116777,166
3840,DALRD3,6.7958403,-0.476755,3.8195941,2.8136919,600
3841,DAND5,3.37795,3.969537,4.722391,1.156301,1025
3842,DAO,-0.24121034,8.06803,-1.7966117,1.7581604,871
3843,DAOA,7.66036,16.364613,7.8808694,15.886512,82
3844,DAP,13.337779,3.5804975,8.254297,-1.8794295,1082
3845,DAP3,4.847463,1.9520234,3.037707,2.361625,293
3846,DAPK1,7.5605173,16.26312,7.8620415,16.576132,82
3847,DAPK2,5.1431327,-6.076633,4.79032,-5.5886207,503
3848,DAPK3,0.1406573,2.792167,1.3223673,14.982428,1083
3849,DAPL1,2.285358,-5.811953,1.8911518,-6.7380815,199
3850,DAPP1,-6.5570083,2.0636532,-5.641626,3.1449234,302
3851,DARS1,3.1214697,5.147743,0.9427273,6.24992,17
3852,DARS2,0.2374056,2.3297465,0.22895186,2.0979087,794
3853,DAW1,10.89025,15.479968,10.630629,15.068109,64
3854,DAXX,-1.1399211,5.484305,0.23393857,3.3293657,573
3855,DAZAP1,3.3973744,3.438721,8.06826,5.686963,735
3856,DAZAP2,-1.3512082,-1.2606554,-2.016314,-2.4123943,607
3857,DAZL,15.352339,1.5205163,16.271812,1.5595508,59
3858,DBF4,7.23624,-0.020122409,5.7282386,1.4764379,1084
3859,DBF4B,12.352887,3.0639086,9.550752,3.8621538,524
3860,DBH,-6.4774694,4.754678,-7.6687355,3.9671767,44
3861,DBI,0.599563,-4.120654,1.7282004,-1.920938,1020
3862,DBN1,-0.22598569,15.37654,-1.2352608,15.554692,116
3863,DBNDD1,1.1041511,3.382867,1.7347028,3.7049346,646
3864,DBNDD2,6.9801736,11.319673,6.8429604,11.485539,410
3865,DBNL,1.3558782,-4.864028,2.4149833,-4.7434697,593
3866,DBP,5.2641873,12.370621,11.132447,9.093599,618
3867,DBR1,3.0021498,4.897695,0.91590095,6.167401,17
3868,DBT,4.0470157,-2.2806478,7.9036565,1.4669578,212
3869,DBX1,8.660775,-0.089473546,5.1321173,-1.6492325,1085
3870,DBX2,9.389752,7.8916607,8.191828,4.968599,738
3871,DCAF1,5.8650627,-4.6653733,9.151722,-3.2059944,181
3872,DCAF10,13.517527,2.9018111,13.377693,2.6561081,461
3873,DCAF11,-1.8713081,10.79212,-2.473449,7.6272283,401
3874,DCAF12,7.3240666,6.786731,5.571216,8.322561,967
3875,DCAF12L1,7.6220846,14.720753,7.476643,14.381039,157
3876,DCAF12L2,-4.3750215,9.099875,2.0757644,6.388336,217
3877,DCAF13,4.780411,5.202575,4.666761,-3.176233,1086
3878,DCAF15,-1.086562,12.676553,2.8473375,6.288205,711
3879,DCAF16,11.183677,7.9676394,10.635022,9.460705,557
3880,DCAF17,9.306843,12.766677,8.186079,12.496768,51
3881,DCAF4,4.1254263,14.535315,1.3556888,13.884153,962
3882,DCAF4L1,-1.4146757,8.927008,6.3194537,2.4615521,473
3883,DCAF4L2,7.5770283,12.088049,7.5350327,15.005462,314
3884,DCAF5,-7.0864396,4.892993,-7.119484,3.6419528,113
3885,DCAF6,2.7842014,-2.3941848,2.8228626,-3.2254722,98
3886,DCAF7,6.702955,-5.1412697,9.028497,-2.8692086,366
3887,DCAF8,0.14770518,6.9083157,1.4898552,7.253706,632
3888,DCAF8L1,2.0610538,-4.678749,-1.2441398,-5.3714447,364
3889,DCAF8L2,7.3369026,16.373487,7.6149645,16.503454,82
3890,DCAKD,-2.8111467,2.1132555,-2.3926919,1.8970068,203
3891,DCANP1,13.93602,3.1154516,13.240232,3.135414,303
3892,DCBLD1,5.4798584,-2.197515,6.735336,-3.1400363,138
3893,DCBLD2,13.465358,-1.4313703,14.919501,-0.90287346,455
3894,DCC,14.0665045,8.727331,13.412473,8.844597,493
3895,DCD,14.962166,9.04155,14.431539,7.807032,31
3896,DCDC1,13.613428,-1.6530898,15.048378,-1.1510648,513
3897,DCDC2,-4.8535066,11.947078,-4.533557,11.638356,5
3898,DCDC2B,-2.991097,-1.1047975,1.0725679,-1.9549787,282
3899,DCDC2C,5.8296714,1.5230716,4.286171,1.8345525,1087
3900,DCHS1,0.0135101415,0.7680588,0.044124197,-1.8221675,417
3901,DCHS2,1.0519543,17.285673,3.0545835,17.635254,969
3902,DCK,9.375738,14.467431,9.381784,13.994833,179
3903,DCLK1,3.7617393,4.7738533,1.5453678,5.628256,331
3904,DCLK2,-3.4947915,8.337423,-6.3280473,6.337167,1088
3905,DCLK3,4.1512866,3.9183486,5.287113,1.3473132,1089
3906,DCLRE1A,12.176554,-3.4046466,11.653244,-3.887432,36
3907,DCLRE1B,-0.7490648,4.6506724,2.113928,4.375638,125
3908,DCLRE1C,6.5523596,13.997501,5.2091684,13.838841,65
3909,DCN,10.630346,15.073501,11.188168,14.892185,174
3910,DCP1A,8.2772455,-1.5223641,8.67346,4.979848,1090
3911,DCP1B,9.325188,4.634421,10.251049,4.031921,757
3912,DCP2,12.480003,4.891466,5.9679255,-0.24772088,1091
3913,DCPS,2.3348439,10.07188,6.0504236,10.727873,236
3914,DCST1,-0.2736023,7.9097133,0.041422714,-0.10548696,1092
3915,DCST2,6.304583,10.676159,8.101617,7.236462,348
3916,DCSTAMP,7.007448,11.269664,6.798357,11.437561,410
3917,DCT,2.6840189,14.607757,3.0668814,16.162966,90
3918,DCTD,-1.2957536,13.291221,1.8220681,10.848933,725
3919,DCTN1,9.826599,3.7447617,8.485373,3.4299595,344
3920,DCTN2,6.17884,12.238669,7.174375,9.127791,183
3921,DCTN3,6.1789303,12.235124,7.184298,9.097684,183
3922,DCTN4,6.1793857,12.234754,7.1910415,9.091081,183
3923,DCTN5,6.1801114,12.236505,7.1693354,9.130259,183
3924,DCTN6,6.1784797,12.237327,7.169798,9.130732,183
3925,DCTPP1,1.8028163,8.307634,2.3275266,12.134692,776
3926,DCUN1D1,2.4770653,16.57403,1.5831642,16.208652,384
3927,DCUN1D2,1.1025435,3.3821278,1.734442,3.7087886,646
3928,DCUN1D3,2.0071695,3.003729,1.1708325,3.177139,399
3929,DCUN1D4,11.270751,-4.2771535,10.725954,-3.3600802,94
3930,DCUN1D5,14.254146,10.489859,15.684519,8.044877,322
3931,DCX,-3.8827112,3.3813334,-3.6174288,4.9795403,367
3932,DCXR,9.102849,13.2459955,6.9212565,8.332681,1093
3933,DDA1,7.8743978,1.8402618,5.9062443,5.8900285,1027
3934,DDAH1,11.522974,2.6224658,11.001895,5.322817,149
3935,DDAH2,-2.040895,2.6604607,-0.7347715,5.7985015,1030
3936,DDB1,7.9064183,1.8046877,5.9212856,5.8994055,1027
3937,DDB2,1.2004124,-3.087179,5.144695,-4.763128,229
3938,DDC,-6.429166,4.9044223,-7.6738453,3.9472198,44
3939,DDHD1,-4.430897,10.69067,-5.941654,10.152138,221
3940,DDHD2,-6.4747133,4.6881514,-7.5387125,4.1656327,44
3941,DDI1,11.624716,5.524478,11.399981,7.9176135,225
3942,DDI2,4.991698,9.817617,6.711867,9.402168,620
3943,DDIAS,14.64854,8.783824,14.091567,8.370524,31
3944,DDIT3,0.08324622,-1.8897543,-1.5199777,-2.7126274,920
3945,DDIT4,2.7472937,-1.705066,3.3936315,0.7401844,1094
3946,DDIT4L,11.200213,7.9598494,10.663055,9.494916,557
3947,DDN,3.176091,-4.221991,-0.4423552,1.1645733,669
3948,DDO,-4.273923,6.7810597,-2.6034775,5.1069264,16
3949,DDOST,8.3744545,1.2260438,5.2269893,4.760716,846
3950,DDR1,0.9316399,10.454094,6.3728876,13.393701,935
3951,DDR2,2.0504653,-4.6822,-1.2480459,-5.369141,364
3952,DDRGK1,5.8116035,5.190636,4.054673,-0.6835685,527
3953,DDX1,2.6346612,8.544218,3.7529857,9.381894,45
3954,DDX10,4.825473,9.996686,7.008496,10.929785,1095
3955,DDX11,7.946122,4.4225354,10.292333,2.7459936,706
3956,DDX17,5.811364,-0.84437555,6.6607957,-0.099801645,1096
3957,DDX18,2.8417149,4.9628506,0.81960905,6.578688,17
3958,DDX19A,2.4003725,0.9367685,3.6829212,0.3434489,371
3959,DDX19B,8.836394,-6.303675,9.293205,1.3307883,548
3960,DDX20,5.665246,10.129227,7.835832,2.2107177,1097
3961,DDX21,4.3992243,-0.8443959,-2.1772826,4.205994,63
3962,DDX23,11.379379,4.6369696,10.988077,8.858328,737
3963,DDX24,6.8787103,7.6141825,9.450093,7.8596272,407
3964,DDX25,4.83639,12.582546,6.327214,12.652491,1098
3965,DDX27,2.9184127,4.9185586,1.016731,6.3858886,17
3966,DDX28,4.2094865,3.5927567,2.0805094,3.116948,633
3967,DDX31,-1.1340812,8.201232,4.327427,2.543234,851
3968,DDX39A,-2.6422536,-2.8828003,-3.4699934,-3.168973,379
3969,DDX39B,4.8789115,4.299419,2.2540464,9.848827,104
3970,DDX3X,6.2327104,5.1231256,8.582977,5.6408978,947
3971,DDX3Y,6.398657,-0.034693804,6.0751786,0.62958366,226
3972,DDX4,8.676207,4.9383726,3.5450385,8.975492,1099
3973,DDX41,6.114796,10.358848,8.354498,10.533387,405
3974,DDX42,9.69987,2.4362643,4.982451,3.630739,627
3975,DDX43,1.3603824,-4.8626122,2.4156504,-4.747773,593
3976,DDX46,10.186285,6.0397377,9.451967,6.47388,21
3977,DDX47,6.179496,12.236238,7.184653,9.098991,183
3978,DDX49,3.6804047,4.8019214,1.567738,5.829898,331
3979,DDX5,8.869622,3.9197555,0.12390869,4.1017685,917
3980,DDX50,14.009763,3.1296692,13.254938,3.094269,303
3981,DDX51,2.9203467,4.9367294,1.0380596,6.340684,17
3982,DDX52,8.410325,9.894763,5.8395386,7.5295424,1100
3983,DDX53,12.837495,8.861761,12.290484,9.431313,257
3984,DDX54,2.9003646,4.9753146,0.89292413,6.3112025,17
3985,DDX55,3.092536,5.1464005,0.9774593,6.266152,17
3986,DDX56,2.8563063,4.9647436,0.87305266,6.4963317,17
3987,DDX59,8.442132,11.98185,10.066587,7.785738,555
3988,DDX6,6.0359197,11.341355,7.2514076,9.873497,919
3989,DDX60,1.5324899,14.380573,-1.6273764,12.073008,358
3990,DDX60L,-0.35157079,9.457789,-2.37496,9.675771,485
3991,DEAF1,7.622083,16.555138,7.2727666,16.603397,274
3992,DECR1,13.299259,13.605066,12.03219,13.267108,73
3993,DECR2,-0.79245585,9.445997,-4.7300124,9.825421,1101
3994,DEDD,9.052112,-2.6763668,10.753999,-0.75641114,124
3995,DEDD2,-6.944239,7.8135347,-4.767218,7.339269,77
3996,DEF6,15.7024355,3.1422203,14.927841,3.0719986,252
3997,DEF8,1.4095079,12.093793,-0.6459082,9.988606,414
3998,DEFA4,12.703652,9.248569,12.578599,9.275816,109
3999,DEFA5,-3.385168,4.1099415,0.70643294,5.4011145,1102
4000,DEFA6,9.057997,9.954328,6.2668314,9.574731,795
4001,DEFB1,7.891084,-1.1339041,7.921998,-4.3733597,350
4002,DEFB108B,12.403866,3.5708733,8.730857,4.1184683,135
4003,DEFB110,13.169668,12.245948,13.562128,13.680321,93
4004,DEFB112,15.691083,9.019591,15.643859,7.166673,271
4005,DEFB113,10.927868,13.3476305,10.199694,12.927507,448
4006,DEFB114,4.4181714,6.847568,3.1140351,7.1422253,86
4007,DEFB115,10.857112,2.7257087,7.488156,3.224798,258
4008,DEFB116,8.868709,7.0842457,5.3949404,7.8996177,868
4009,DEFB118,13.090841,5.8424535,11.962922,6.2713366,1
4010,DEFB119,12.835386,8.85177,12.244846,9.386264,257
4011,DEFB121,14.27612,10.503639,15.677951,8.0464,322
4012,DEFB123,12.840592,8.856101,12.281393,9.428298,257
4013,DEFB124,8.8618765,7.087939,5.3933897,7.9017267,868
4014,DEFB125,5.2386436,-4.574365,3.8033373,-4.4333787,494
4015,DEFB126,15.900975,10.809201,14.325618,9.966156,3
4016,DEFB127,11.784182,8.593817,17.197916,8.316846,460
4017,DEFB128,8.737574,10.496346,10.501342,11.564176,122
4018,DEFB129,15.49233,1.4563869,16.36978,1.623179,59
4019,DEFB131A,4.3422575,9.257305,1.8461878,8.220508,187
4020,DEFB132,-0.3422807,3.9187815,0.99021465,1.1720581,264
4021,DEFB134,4.4819074,6.865659,3.218814,7.113441,86
4022,DEFB135,4.4717913,6.867145,3.1889567,7.0915103,86
4023,DEFB136,7.0685034,2.027564,6.764491,10.055727,223
4024,DEGS1,0.9703512,15.118787,3.3284848,12.553298,1103
4025,DEGS2,2.0841217,12.239939,3.0582945,14.54541,577
4026,DEK,15.882327,11.11596,14.072605,10.397854,9
4027,DELE1,2.6630595,17.108816,2.0391428,16.57422,1104
4028,DENND10,0.7858595,-0.24268767,0.4366552,2.8813756,1105
4029,DENND11,-6.918207,2.9147074,-6.1702514,2.6339931,290
4030,DENND1A,1.5586164,6.1013737,-1.7181585,10.672121,159
4031,DENND1B,0.3395271,15.960308,-0.6466163,15.363624,230
4032,DENND1C,3.807768,0.022887077,5.457409,-0.0715126,342
4033,DENND2A,-7.095177,2.8509219,-6.198077,2.4611795,1106
4034,DENND2B,7.0970807,8.732688,2.3948972,-4.0506606,1107
4035,DENND2C,10.856815,2.7242856,7.489352,3.224865,258
4036,DENND2D,7.988002,5.746306,7.569875,4.228806,946
4037,DENND3,-4.2260585,4.3191576,-2.6769872,5.6517286,247
4038,DENND4A,5.4416194,8.544311,5.230223,10.487757,14
4039,DENND4B,3.7908616,8.005226,4.648361,8.546059,184
4040,DENND4C,15.012488,7.250877,16.24505,9.184498,294
4041,DENND5A,14.111497,2.717815,13.474112,3.3472059,419
4042,DENND5B,14.2760105,10.504148,15.677451,8.046091,322
4043,DENND6A,-5.855186,-0.53465545,-5.427714,-0.20526017,165
